age,education_level,years_experience,skills_count,skills_match_ratio,previous_companies,salary_expectation,salary_fit,location_match,remote_compatibility,availability_urgency_ratio,experience_level_numeric,education_numeric,match_score,match_label,candidate_skills,required_skills,candidate_location,job_location,remote_work,remote_allowed,availability_days,urgency_days,salary_range_min,salary_range_max,required_experience
34,bachelor,10,3,0.1111111111111111,2,79609.36945520948,0.8,0.2,0.5,1.0,4,2,0.41151357598348137,poor_match,"time management,pandas,kubernetes","mongodb,git,redis,node.js,javascript,kubernetes,fastapi,aws,terraform",Fortaleza,Curitiba,True,False,48,138,130202,145432,lead
39,high_school,14,9,0.0,2,102042.74574095027,0.3,0.2,0.5,1.0,1,1,0.5661550813661116,poor_match,"leadership,git,creativity,django,postgresql,teamwork,javascript,pandas,flask","python,aws,java,redis,mongodb",Salvador,Recife,True,False,10,118,43218,76876,junior
37,bachelor,11,5,0.0,1,89911.15830136972,0.8,0.2,0.5,1.0,3,2,0.41912598888951264,poor_match,"mongodb,django,leadership,git,machine learning","fastapi,java,react,numpy,flask,data science",Recife,Belo Horizonte,True,False,77,118,96371,131172,senior
37,bachelor,11,5,0.0,4,96915.40861708278,1.0,0.2,0.8,0.7614678899082569,3,2,0.6676131498855329,good_match,"problem solving,terraform,scikit-learn,critical thinking,javascript","pandas,git,python,redis,java,flask",Brasília,Fortaleza,False,True,109,83,95433,133045,senior
38,high_school,16,10,0.0,3,110960.85773689441,1.0,0.2,0.8,1.0,3,1,0.5858014861202339,poor_match,"kubernetes,django,scikit-learn,git,teamwork,machine learning,flask,sql,data science,java","node.js,redis,mongodb,fastapi,postgresql,numpy",Rio de Janeiro,São Paulo,False,True,78,172,101620,123520,senior
25,master,0,5,0.5,0,60581.91588032063,1.0,1.0,1.0,0.4270833333333333,1,3,0.6031381692917586,poor_match,"node.js,javascript,time management,terraform,mongodb","docker,node.js,mongodb,machine learning",Rio de Janeiro,Manaus,True,True,96,41,39149,74603,junior
45,phd,23,8,0.5,2,146673.0477895324,0.3,1.0,0.8,1.0,1,4,0.8441800410315673,good_match,"communication,terraform,kubernetes,javascript,adaptability,time management,django,node.js","numpy,mongodb,node.js,javascript",Recife,Remote,False,True,51,53,44657,74627,junior
53,bachelor,24,12,0.3333333333333333,1,141003.16080933798,0.3,1.0,1.0,1.0,2,2,0.5682063158102449,poor_match,"git,kubernetes,scikit-learn,data science,communication,creativity,numpy,flask,node.js,fastapi,sql,docker","docker,machine learning,pandas,java,node.js,mongodb",Rio de Janeiro,Belo Horizonte,True,True,16,143,60062,95669,mid
60,bachelor,36,11,0.5,1,186242.54907242506,0.3,1.0,0.8,1.0,2,2,0.8481485218080556,good_match,"python,java,postgresql,fastapi,git,redis,pandas,react,node.js,numpy,problem solving","fastapi,pandas,aws,docker,javascript,numpy",Manaus,Remote,False,True,48,165,64999,102581,mid
33,bachelor,9,7,0.2,0,89939.4169784629,1.0,1.0,1.0,0.9318181818181818,2,2,0.5486908971447071,poor_match,"numpy,creativity,flask,node.js,sql,fastapi,javascript","postgresql,django,docker,terraform,numpy",Salvador,Remote,True,True,88,82,64902,95688,mid
46,bachelor,18,7,0.0,3,128245.90003501387,0.3,1.0,1.0,1.0,2,2,0.29090892619451414,poor_match,"git,adaptability,sql,pandas,scikit-learn,creativity,time management","mongodb,javascript,machine learning,terraform,docker",Salvador,São Paulo,True,True,76,108,60166,77229,mid
56,master,32,11,0.14285714285714285,0,180928.08080862398,0.3,0.2,0.5,1.0,3,3,0.5217481115903246,poor_match,"python,data science,redis,javascript,aws,flask,problem solving,pandas,machine learning,teamwork,git","java,django,flask,sql,react,scikit-learn,fastapi",Brasília,São Paulo,True,False,7,119,91334,107001,senior
34,bachelor,5,8,0.2222222222222222,1,70778.72307481058,0.8,0.2,0.5,1.0,3,2,0.31414473037644447,poor_match,"node.js,teamwork,data science,kubernetes,critical thinking,adaptability,fastapi,numpy","react,django,pandas,scikit-learn,docker,terraform,fastapi,aws,kubernetes",Salvador,Rio de Janeiro,True,False,26,137,93864,119525,senior
48,bachelor,22,11,0.25,1,145741.81348667855,0.3,1.0,1.0,1.0,2,2,0.6812201768604169,good_match,"adaptability,time management,django,kubernetes,mongodb,node.js,pandas,docker,javascript,postgresql,machine learning","postgresql,numpy,python,java",Recife,Remote,True,True,52,152,68676,93055,mid
40,bachelor,14,4,0.2,3,101330.2348344846,0.3,1.0,1.0,1.0,1,2,0.6409819795764959,poor_match,"terraform,leadership,node.js,redis","fastapi,kubernetes,redis,sql,aws",São Paulo,Fortaleza,True,True,56,110,41157,60021,junior
49,master,27,10,0.1,2,172385.10704466052,0.3,1.0,1.0,1.0,4,3,0.6776251593087578,good_match,"adaptability,node.js,leadership,fastapi,postgresql,pandas,react,problem solving,java,python","react,flask,mongodb,git,docker,scikit-learn,aws,numpy,terraform,sql",Fortaleza,Porto Alegre,True,True,37,72,143676,170775,lead
37,bachelor,13,10,0.16666666666666666,0,114361.81156707855,0.3,0.2,0.5,0.13793103448275862,2,2,0.5243929262640677,poor_match,"communication,git,flask,creativity,numpy,teamwork,postgresql,redis,java,time management","terraform,data science,scikit-learn,fastapi,postgresql,machine learning",Porto Alegre,Salvador,True,False,58,8,71994,98988,mid
53,bachelor,31,9,0.5,2,170243.68113302957,0.3,0.2,0.5,1.0,3,2,0.7047587054569224,good_match,"numpy,sql,postgresql,kubernetes,react,teamwork,creativity,scikit-learn,pandas","django,postgresql,javascript,react,machine learning,pandas",Manaus,Brasília,True,False,40,97,91030,130178,senior
38,master,12,8,0.5,4,100774.17374953922,0.3,1.0,0.5,1.0,1,3,0.8549380025758352,good_match,"git,pandas,flask,machine learning,kubernetes,fastapi,sql,creativity","redis,fastapi,react,flask",Rio de Janeiro,Rio de Janeiro,True,False,16,63,48989,83400,junior
39,phd,15,10,0.5,2,128999.70172543681,0.3,1.0,0.8,0.8543689320388349,2,4,0.792535196175115,good_match,"java,terraform,mongodb,communication,redis,django,problem solving,scikit-learn,python,kubernetes","sql,data science,django,terraform",Recife,Remote,False,True,103,88,64490,96726,mid
63,phd,36,12,1.0,2,217103.1017366391,0.3,0.2,0.5,1.0,3,4,0.7624662761733934,good_match,"react,django,git,flask,sql,pandas,kubernetes,scikit-learn,fastapi,aws,node.js,redis","pandas,django,sql,aws,scikit-learn,redis,git,flask",Fortaleza,Brasília,True,False,77,122,92047,128633,senior
63,master,35,8,0.4,2,203387.32835181747,0.3,0.2,0.5,1.0,2,3,0.630481544058962,poor_match,"problem solving,machine learning,mongodb,git,scikit-learn,time management,redis,terraform","pandas,fastapi,javascript,scikit-learn,terraform",Curitiba,Rio de Janeiro,False,False,47,143,65156,94592,mid
32,phd,5,6,0.1111111111111111,1,97835.39795142872,1.0,0.2,0.8,0.25882352941176473,3,4,0.4084665254555455,poor_match,"kubernetes,node.js,creativity,time management,pandas,git","node.js,terraform,django,flask,java,fastapi,redis,python,docker",Recife,Belo Horizonte,False,True,85,22,93574,129881,senior
52,bachelor,25,10,0.14285714285714285,3,134225.47865814448,0.3,0.2,0.5,1.0,2,2,0.6573408167195952,good_match,"machine learning,critical thinking,numpy,creativity,problem solving,leadership,aws,postgresql,adaptability,fastapi","redis,django,pandas,python,java,postgresql,javascript",São Paulo,Brasília,True,False,19,160,64723,94613,mid
59,bachelor,32,9,0.3333333333333333,3,175791.15641651396,0.3,1.0,0.5,1.0,3,2,0.6350812746321713,poor_match,"pandas,aws,react,critical thinking,javascript,postgresql,mongodb,flask,docker","pandas,scikit-learn,terraform,java,data science,python,node.js,docker,javascript",Curitiba,Curitiba,True,False,16,46,90451,109520,senior
33,bachelor,10,8,0.4,2,95372.03954004892,0.3,1.0,0.5,0.859375,1,2,0.7086357091041211,good_match,"scikit-learn,communication,data science,postgresql,pandas,docker,mongodb,java","mongodb,terraform,numpy,aws,data science",Curitiba,Curitiba,True,False,64,55,37003,53474,junior
47,bachelor,25,10,0.0,1,157437.99765862097,0.3,1.0,0.5,1.0,2,2,0.4184363245491212,poor_match,"communication,django,git,python,creativity,leadership,problem solving,adaptability,numpy,node.js","pandas,data science,aws,fastapi,javascript,scikit-learn,sql",Fortaleza,Fortaleza,False,False,84,100,62303,92289,mid
57,bachelor,34,11,0.0,3,180750.47410691075,0.3,0.2,0.8,1.0,1,2,0.5481779235806276,poor_match,"redis,sql,scikit-learn,problem solving,java,pandas,git,time management,mongodb,communication,javascript","machine learning,aws,react,postgresql",Fortaleza,Rio de Janeiro,False,True,111,124,35860,51150,junior
53,master,29,8,0.0,1,164081.57547707862,0.3,1.0,1.0,0.4024390243902439,3,3,0.5254596290969913,poor_match,"time management,mongodb,terraform,numpy,scikit-learn,problem solving,javascript,leadership","java,node.js,pandas,git,kubernetes,postgresql",Salvador,Remote,True,True,82,33,102228,142206,senior
30,bachelor,4,3,0.0,2,63842.56030620383,0.8,1.0,0.8,1.0,2,2,0.4607713707631481,poor_match,"kubernetes,python,data science","javascript,git,node.js,postgresql,aws,java,fastapi",Salvador,Remote,False,True,23,123,64490,92646,mid
57,bachelor,35,10,0.2,1,182749.53489996263,0.3,1.0,1.0,1.0,2,2,0.6455549401290072,poor_match,"kubernetes,scikit-learn,fastapi,numpy,postgresql,django,machine learning,communication,flask,aws","data science,git,scikit-learn,python,java",Belo Horizonte,Brasília,True,True,77,102,71835,95401,mid
52,bachelor,25,5,0.0,1,163076.8440940896,0.3,1.0,1.0,1.0,3,2,0.5374347484837162,poor_match,"docker,numpy,kubernetes,pandas,communication","machine learning,scikit-learn,postgresql,react,data science,node.js,terraform,java",Belo Horizonte,Fortaleza,True,True,37,178,99324,121808,senior
56,bachelor,29,10,0.8571428571428571,0,169632.89498943623,0.3,1.0,1.0,1.0,2,2,0.9359436596424427,good_match,"pandas,machine learning,docker,kubernetes,numpy,terraform,git,mongodb,scikit-learn,leadership","docker,git,kubernetes,mongodb,pandas,scikit-learn,react",Porto Alegre,Remote,True,True,66,171,70000,95087,mid
31,bachelor,5,3,0.0,2,72829.43500712838,1.0,0.2,0.8,0.45454545454545453,2,2,0.5510654845446601,poor_match,"time management,aws,mongodb","data science,pandas,python,django,machine learning",Rio de Janeiro,Fortaleza,False,True,44,20,61903,92786,mid
22,master,0,4,0.0,0,66779.26588337339,0.8,0.2,0.8,1.0,2,3,0.2405837724595134,poor_match,"pandas,leadership,java,react","git,javascript,terraform,postgresql,machine learning",Brasília,Fortaleza,False,True,32,86,70082,108443,mid
44,phd,15,7,0.14285714285714285,1,126236.5803776147,1.0,0.2,0.8,1.0,3,4,0.6220808262769831,poor_match,"pandas,aws,flask,kubernetes,docker,creativity,numpy","fastapi,java,postgresql,pandas,python,scikit-learn,data science",Porto Alegre,Salvador,False,True,95,110,103096,137560,senior
55,bachelor,32,9,0.375,2,176795.33161300057,0.3,0.2,0.5,1.0,3,2,0.658244972568062,good_match,"javascript,kubernetes,mongodb,scikit-learn,git,node.js,communication,python,terraform","flask,django,terraform,numpy,java,aws,python,scikit-learn",Fortaleza,Curitiba,False,False,60,81,103894,123742,senior
58,master,30,12,0.25,2,179550.26550297224,0.3,1.0,1.0,0.1095890410958904,2,3,0.6298015184812601,poor_match,"mongodb,javascript,critical thinking,django,react,machine learning,pandas,teamwork,numpy,python,flask,adaptability","mongodb,kubernetes,redis,postgresql",Manaus,Belo Horizonte,True,True,73,8,73242,107212,mid
25,bachelor,0,4,0.0,0,44836.85524329512,0.8,1.0,1.0,1.0,3,2,0.33696332952418384,poor_match,"kubernetes,creativity,java,javascript","react,pandas,redis,git,mongodb,machine learning",Manaus,Belo Horizonte,True,True,66,174,93984,131033,senior
28,high_school,3,3,0.0,1,54763.09744712624,0.8,1.0,0.8,1.0,3,1,0.3311788308961838,poor_match,"javascript,node.js,aws","django,numpy,docker,mongodb,python,machine learning,pandas,sql,fastapi",Porto Alegre,Remote,False,True,27,152,92123,128389,senior
34,bachelor,7,4,0.4,1,58804.73804484177,1.0,1.0,1.0,0.24444444444444444,1,2,0.7262708490554799,good_match,"terraform,numpy,node.js,teamwork","postgresql,kubernetes,node.js,terraform,machine learning",Fortaleza,Rio de Janeiro,True,True,90,22,43138,63279,junior
43,bachelor,21,8,0.2,1,130393.23681318227,0.3,0.2,0.5,0.4222222222222222,1,2,0.5077849391440573,poor_match,"python,critical thinking,creativity,fastapi,django,pandas,flask,kubernetes","java,django,docker,sql,data science",Recife,Curitiba,False,False,90,38,41292,79029,junior
32,bachelor,7,8,0.2,1,79167.96731450112,1.0,1.0,1.0,0.5684210526315789,2,2,0.602025817854821,poor_match,"data science,creativity,redis,node.js,pandas,python,kubernetes,communication","terraform,javascript,postgresql,git,node.js",Salvador,Brasília,True,True,95,54,68864,94335,mid
60,master,36,10,0.5,2,205024.7910748719,0.3,1.0,0.5,1.0,2,3,0.6766510799828035,good_match,"aws,sql,adaptability,mongodb,docker,python,flask,react,terraform,time management","data science,python,java,aws",Recife,Recife,False,False,31,168,74906,96206,mid
53,bachelor,27,9,0.4,2,163367.9412167114,0.3,0.2,0.5,1.0,2,2,0.6545238573137325,good_match,"data science,leadership,postgresql,aws,java,time management,django,react,kubernetes","fastapi,machine learning,pandas,kubernetes,react",Manaus,Fortaleza,True,False,89,173,61328,88564,mid
51,bachelor,25,9,0.25,4,145983.13740136242,0.3,0.2,0.8,1.0,2,2,0.6898446656068672,good_match,"redis,fastapi,postgresql,docker,node.js,adaptability,scikit-learn,python,pandas","kubernetes,terraform,numpy,docker",Rio de Janeiro,Porto Alegre,False,True,15,48,70114,108152,mid
44,bachelor,18,9,0.42857142857142855,4,117520.96699537814,0.3,0.2,0.5,0.9017857142857143,2,2,0.6522567823152796,good_match,"git,aws,leadership,terraform,critical thinking,numpy,sql,time management,mongodb","flask,sql,mongodb,java,terraform,react,python",Recife,Belo Horizonte,False,False,112,101,70061,109462,mid
50,bachelor,21,13,0.42857142857142855,2,142389.06520327312,0.3,0.2,0.5,0.8076923076923077,2,2,0.779321347715412,good_match,"machine learning,numpy,fastapi,terraform,docker,sql,leadership,time management,mongodb,adaptability,git,javascript,scikit-learn","flask,git,scikit-learn,node.js,data science,python,machine learning",Manaus,Fortaleza,True,False,26,21,69517,109245,mid
63,phd,40,9,0.0,3,244801.40511155772,0.3,0.2,0.5,1.0,1,4,0.5195791396292553,poor_match,"python,java,docker,redis,time management,numpy,problem solving,communication,data science","pandas,flask,react,node.js,terraform",Brasília,Curitiba,True,False,16,46,45947,72873,junior
46,bachelor,23,11,0.5,5,150872.79572381376,0.3,1.0,1.0,1.0,1,2,0.7206182390654774,good_match,"data science,mongodb,adaptability,numpy,teamwork,critical thinking,flask,time management,java,javascript,aws","mongodb,django,java,node.js",Rio de Janeiro,Belo Horizonte,True,True,110,156,44293,59823,junior
22,bachelor,0,6,0.3333333333333333,0,63448.76554662962,1.0,0.2,0.5,1.0,1,2,0.42120213669012346,poor_match,"terraform,machine learning,scikit-learn,kubernetes,data science,time management","django,numpy,terraform",Fortaleza,Recife,False,False,15,167,44916,72856,junior
58,bachelor,31,11,0.6,4,169840.24406776394,0.3,0.2,0.5,1.0,1,2,0.7741564329816627,good_match,"numpy,mongodb,git,docker,time management,django,terraform,aws,kubernetes,creativity,java","pandas,react,aws,django,mongodb",Porto Alegre,Belo Horizonte,True,False,106,130,49806,68515,junior
41,bachelor,17,3,0.25,1,115091.11891006392,0.3,1.0,0.8,1.0,2,2,0.6978800628154385,good_match,"scikit-learn,communication,git","git,java,redis,aws",Curitiba,Remote,False,True,78,110,73227,93133,mid
24,master,0,4,0.14285714285714285,0,55622.252477872215,0.8,0.2,0.8,0.95,2,3,0.4771075528556273,poor_match,"adaptability,data science,time management,node.js","flask,scikit-learn,sql,django,aws,node.js,kubernetes",Rio de Janeiro,Recife,False,True,20,19,68151,83179,mid
50,bachelor,28,10,0.4,2,167943.9632875132,0.3,1.0,1.0,0.07563025210084033,1,2,0.6104285079723898,poor_match,"data science,docker,postgresql,adaptability,kubernetes,creativity,problem solving,sql,flask,mongodb","node.js,java,sql,postgresql,pandas",Curitiba,Brasília,True,True,119,9,49239,68737,junior
63,bachelor,35,12,0.3333333333333333,3,184462.43901594472,0.3,1.0,1.0,1.0,3,2,0.8164650069140091,good_match,"critical thinking,machine learning,redis,terraform,python,postgresql,aws,leadership,kubernetes,mongodb,fastapi,communication","aws,git,kubernetes,django,machine learning,data science,sql,scikit-learn,numpy",Fortaleza,Porto Alegre,True,True,20,100,91280,119521,senior
28,bachelor,5,2,0.0,2,56788.51356950832,1.0,1.0,1.0,1.0,1,2,0.6383177952619112,poor_match,"adaptability,machine learning","data science,fastapi,flask,aws,terraform",Belo Horizonte,Remote,True,True,108,157,37703,60445,junior
24,bachelor,2,4,0.5,1,55862.29384504064,1.0,1.0,1.0,1.0,1,2,0.6349971991419809,poor_match,"scikit-learn,sql,pandas,adaptability","git,react,sql,scikit-learn",Belo Horizonte,Rio de Janeiro,True,True,23,94,36921,62805,junior
34,master,8,8,0.5,3,73116.42000195576,0.8,1.0,1.0,0.5769230769230769,3,3,0.7505247975378283,good_match,"sql,teamwork,pandas,adaptability,python,mongodb,redis,node.js","node.js,postgresql,react,pandas,sql,javascript",São Paulo,Belo Horizonte,True,True,52,30,91006,127118,senior
40,bachelor,14,9,0.3333333333333333,1,91419.72525050718,0.3,1.0,0.5,1.0,1,2,0.6377429785541713,poor_match,"terraform,aws,mongodb,postgresql,kubernetes,javascript,critical thinking,leadership,django","java,postgresql,docker",Brasília,Brasília,False,False,47,67,47292,62648,junior
44,bachelor,17,9,0.2,2,118246.93899635853,0.3,1.0,0.8,1.0,2,2,0.6897455413380038,good_match,"time management,javascript,postgresql,java,react,docker,communication,sql,numpy","git,numpy,machine learning,django,mongodb",Recife,Remote,False,True,46,133,67987,90152,mid
30,master,1,5,0.2,0,61636.15412378712,1.0,1.0,1.0,0.2087912087912088,2,3,0.46814047884871485,poor_match,"leadership,java,mongodb,problem solving,aws","sql,kubernetes,numpy,scikit-learn,java",Recife,São Paulo,True,True,91,19,60397,90062,mid
38,master,16,7,0.2857142857142857,1,125591.92729721707,0.3,1.0,1.0,1.0,2,3,0.7556993582772026,good_match,"teamwork,adaptability,java,time management,kubernetes,aws,node.js","sql,django,java,docker,kubernetes,react,fastapi",São Paulo,Porto Alegre,True,True,113,127,72626,92478,mid
